1,1,6963.6739,2.63E-29,2.47E+00,0.099,0.456,3725.9421,0.72,-0.00386
1,1,6963.73887,2.57E-23,2.52E-01,0.086,0.443,488.1342,0.69,-0.010759
1,1,6963.7839,9.39E-26,1.88E+00,0.0668,0.265,2300.6841,0.44,-0.02676
1,1,6963.8428,9.08E-26,1.43E+00,0.0856,0.412,2005.9166,0.69,-0.01224
1,1,6963.9205,8.33E-26,5.72E-03,0.0353,0.298,1114.5313,0.51,-0.017912
1,1,6963.9933,2.49E-26,1.89E+00,0.0466,0.315,2512.3753,0.55,-0.0161
1,1,6964.0329,3.15E-28,1.01E-04,0.0495,0.333,1411.6418,0.57,-0.013108
1,1,6964.0603,9.26E-26,1.50E-02,0.0181,0.281,1327.1165,0.47,-0.01626
1,1,6964.0766,1.16E-29,1.51E-03,0.0816,0.352,2569.5079,0.61,-0.01382
1,1,6964.1812,1.31E-29,4.12E-02,0.0369,0.221,3629.0943,0.37,-0.03006
1,1,6964.2235,7.25E-26,1.83E+00,0.0401,0.315,2512.2825,0.55,-0.01988
1,1,6964.2911,2.03E-29,2.38E-03,0.0189,0.208,2952.3919,0.35,-0.019264
1,1,6964.4072,1.18E-29,1.21E+00,0.0839,0.391,4165.474,0.67,-0.01456
1,1,6964.44732,3.93E-29,3.62E-01,0.0393,0.208,3623.7649,0.35,-0.01186
1,1,6964.4593,1.67E-27,2.50E-01,0.0431,0.25,2748.0987,0.41,-0.02752
1,1,6964.7506,1.05E-29,7.14E+00,0.0733,0.371,4296.5637,0.63,-0.01014
1,1,6964.9328,4.42E-26,2.11E+00,0.0248,0.298,2705.1392,0.51,-0.013844
1,1,6965.0004,2.49E-29,7.07E+00,0.0854,0.391,4149.8995,0.67,-0.00722
1,1,6965.044869,1.37E-26,1.04E-03,0.0591,0.315,1360.235,0.55,-0.01458
1,1,6965.050921,1.47E-26,2.10E+00,0.0262,0.298,2705.0962,0.51,-0.014224
1,1,6965.0692,2.52E-29,5.68E-02,0.076,0.298,3253.7373,0.51,-0.011944
1,1,6965.0722,5.31E-26,4.90E-02,0.052,0.31,1874.9727,0.51,-0.03058
1,1,6965.2095,1.24E-29,3.55E-01,0.034,0.208,3870.2236,0.35,0
1,1,6965.2923,9.45E-29,7.35E-03,0.0408,0.265,2613.1038,0.44,-0.0241
1,1,6965.3672,3.46E-26,1.22E-01,0.0495,0.265,1960.2061,0.44,-0.01852
1,1,6965.5065,2.02E-29,5.13E-01,0.071,0.352,3879.3363,0.61,-0.00642
1,1,6965.5523,1.82E-28,2.22E-04,0.0594,0.298,1724.7047,0.51,-0.022748
1,1,6965.5851,1.43E-23,8.53E+00,0.0807,0.298,1538.1488,0.51,-0.00694
1,1,6965.5965,1.86E-29,5.30E-04,0.0167,0.208,2660.944,0.35,-0.013568
1,1,6965.619,2.47E-26,7.47E+00,0.0749,0.333,2771.69,0.57,-0.0101
1,1,6965.6477,8.79E-29,9.80E-03,0.0407,0.25,2927.9399,0.41,-0.0273
1,1,6965.730276,2.83E-27,1.90E+00,0.0421,0.352,2905.4313,0.61,-0.02014
1,1,6965.731,8.49E-27,1.90E+00,0.0467,0.352,2905.433,0.61,-0.01808
1,1,6965.8024,1.39E-23,3.20E-02,0.0793,0.395,508.812,0.67,-0.002519
1,1,6965.9201,7.66E-29,1.00E-02,0.0833,0.352,2569.5079,0.61,-0.01812
1,1,6965.939,2.24E-25,5.85E-01,0.0387,0.24,2124.9499,0.44,-0.03352
1,1,6966.1803,9.12E-27,1.00E-01,0.0801,0.391,2251.8623,0.67,-0.01392
1,1,6966.2789,1.07E-29,2.36E-01,0.099,0.412,3495.9394,0.69,-0.01212
1,1,6966.3185,1.15E-26,1.23E-01,0.0702,0.352,2309.7301,0.61,-0.003224
1,1,6966.4893,1.46E-29,7.46E-01,0.061,0.25,4174.0373,0.41,-0.02574
1,1,6966.4916,5.17E-28,3.52E-03,0.0446,0.281,2321.905,0.47,-0.02092
1,1,6966.6067,2.94E-28,4.34E-01,0.0567,0.221,3472.8801,0.37,-0.029364
1,1,6966.6214,3.24E-28,1.69E-02,0.0453,0.25,2756.4142,0.41,-0.023064
1,1,6966.6718,1.11E-27,7.89E-03,0.0768,0.371,2161.2859,0.63,-0.006312
1,1,6966.6893,6.47E-24,8.70E-02,0.0755,0.46,709.6082,0.61,-0.004529
1,1,6966.8442,2.52E-29,5.78E+00,0.0737,0.391,4256.2414,0.67,-0.00938
1,1,6966.8959,1.44E-27,1.60E-04,0.0467,0.352,1394.8141,0.61,-0.006516
1,1,6966.9109,4.80E-28,1.59E-04,0.0459,0.352,1394.8141,0.61,-0.004536
1,1,6966.9604,7.54E-25,6.29E-01,0.0387,0.21,1810.5877,0.55,-0.01586
1,1,6967.0171,2.51E-25,6.27E-01,0.0392,0.315,1810.583,0.55,-0.01706
1,1,6967.0413,1.16E-29,8.05E+00,0.075,0.391,4257.7872,0.67,-0.00964
1,1,6967.1018,1.20E-25,4.28E-01,0.0872,0.391,2053.9686,0.67,-0.006336
1,1,6967.1194,2.39E-25,5.48E-03,0.0352,0.36,1114.5493,0.51,-0.014984
1,1,6967.2006,2.83E-29,4.24E+00,0.0751,0.391,4244.305,0.67,-0.01326
1,1,6967.33567,4.73E-23,1.23E+00,0.0864,0.445,816.6942,0.61,-0.0098
1,1,6967.4113,4.13E-23,6.81E+00,0.0602,0.3,1477.2972,0.55,-0.01372
1,1,6967.4496,2.18E-22,3.87E-01,0.0888,0.495,136.1639,0.72,-0.005689
1,1,6967.4881,6.54E-26,3.64E-02,0.034,0.25,1806.6694,0.41,-0.01856
1,1,6967.5875,9.45E-26,3.55E-02,0.0398,0.352,1394.8141,0.61,-0.00854
1,1,6967.59572,3.17E-24,1.37E-01,0.0692,0.315,1201.921,0.55,-0.00658
1,1,6967.603,1.27E-26,9.77E-01,0.0623,0.333,2490.3539,0.57,-0.0075
1,1,6967.624,2.83E-25,3.54E-02,0.0433,0.352,1394.8141,0.61,-0.01194
1,1,6967.6525,1.57E-29,2.36E-02,0.0486,0.333,3101.142,0.57,-0.022708
1,1,6967.667205,1.63E-26,3.03E+00,0.0685,0.333,2670.7895,0.57,-0.008552
1,1,6967.66884,5.87E-25,1.15E-02,0.0851,0.4,757.7801,0.63,-0.01938
1,1,6967.671,4.70E-29,2.36E-02,0.05,0.333,3101.1234,0.57,-0.018428
1,1,6967.7723,4.43E-27,2.87E-02,0.0896,0.412,1875.4693,0.69,-0.00218
1,1,6967.778262,6.52E-28,1.19E-01,0.065,0.333,2919.6323,0.57,-0.00996
1,1,6967.9062,1.00E-24,2.22E-01,0.0699,0.377,1581.3357,0.51,-0.006508
1,1,6967.9707,2.29E-27,2.66E-02,0.0718,0.265,2205.6518,0.44,-0.007196
1,1,6968.171,2.61E-27,3.60E-01,0.0507,0.298,2904.428,0.51,-0.018836
1,1,6968.1836,1.17E-28,2.30E-03,0.0429,0.391,2406.143,0.67,-0.013176
1,1,6968.1837,3.89E-29,2.30E-03,0.039,0.391,2406.141,0.67,-0.014736
1,1,6968.1852,1.58E-28,5.17E+00,0.0975,0.456,3734.8968,0.72,-0.0054
1,1,6968.300755,7.24E-27,1.05E+00,0.0567,0.281,2915.8738,0.47,-0.002796
1,1,6968.3187,2.57E-27,6.85E-01,0.0545,0.235,2880.8326,0.4,-0.02206
1,1,6968.3389,5.56E-29,9.48E-04,0.0661,0.265,2300.6841,0.44,-0.025184
1,1,6968.3666,3.74E-26,1.92E-01,0.0955,0.391,2053.9686,0.67,-0.01394
1,1,6968.4412,4.19E-26,2.73E-04,0.0769,0.352,586.4792,0.61,0.000268
1,1,6968.7278,2.04E-29,2.27E-02,0.0181,0.265,3386.3787,0.44,-0.014168
1,1,6968.818,2.85E-25,3.80E-01,0.0584,0.315,1724.7047,0.51,-0.019348
1,1,6969.0239,6.43E-29,1.04E+01,0.0649,0.333,4062.8385,0.57,-0.016
1,1,6969.025495,1.79E-24,1.74E+00,0.0338,0.333,1590.6906,0.57,-0.0251
1,1,6969.0267,5.36E-24,1.74E+00,0.0403,0.224,1590.6901,0.57,-0.02458
1,1,6969.0288,2.06E-29,2.92E+00,0.0398,0.235,4172.0747,0.4,0
1,1,6969.07,1.37E-23,6.72E+00,0.0531,0.31,1474.9803,0.55,-0.01546
1,1,6969.092,3.83E-28,2.63E-05,0.0578,0.371,1045.0583,0.63,-0.0125
1,1,6969.1029,7.59E-26,1.17E-02,0.0157,0.265,1557.8471,0.44,-0.014264
1,1,6969.116,1.38E-29,3.04E-01,0.0704,0.352,3879.3363,0.61,-0.00862
1,1,6969.265587,2.08E-27,7.11E-01,0.0275,0.25,3127.861,0.41,-0.015576
1,1,6969.32087,1.86E-23,3.89E-02,0.0873,0.46,222.0528,0.69,0.00051
1,1,6969.3283,8.95E-27,1.45E+00,0.0388,0.25,2748.0987,0.41,-0.02732
1,1,6969.330396,6.92E-28,7.11E-01,0.0287,0.25,3127.8015,0.41,-0.013348
1,1,6969.3927,7.40E-26,7.23E+00,0.0646,0.333,2764.6973,0.57,-0.013
1,1,6969.516,8.93E-28,2.04E-05,0.0856,0.371,1045.0578,0.63,-0.01728
1,1,6969.5854,1.61E-28,9.00E+00,0.058,0.333,4071.7337,0.57,-0.01496
1,1,6969.6587,6.39E-26,1.08E-01,0.0684,0.26,1998.9948,0.47,-0.01994
1,1,6969.7095,9.27E-28,8.09E-04,0.0747,0.281,1899.0075,0.47,-0.011656
1,1,6969.7615,9.36E-29,1.46E-01,0.0738,0.298,3383.2651,0.51,-0.00664
1,1,6969.7914,3.86E-28,9.29E-02,0.0582,0.352,2724.0413,0.61,-0.01258
1,1,6969.816,2.20E-26,1.82E-03,0.0816,0.333,1131.7755,0.57,-0.018912
1,1,6969.9344,2.75E-26,1.27E-02,0.0158,0.265,1557.8436,0.44,-0.017608
1,1,6970.0098,3.87E-29,6.82E+00,0.0487,0.352,4332.9125,0.61,-0.01558
1,1,6970.1393,1.37E-27,1.29E-06,0.0885,0.391,325.3479,0.67,-0.0019
1,1,6970.1453,2.52E-29,3.30E-02,0.0375,0.265,3386.3787,0.44,-0.015964
1,1,6970.1463,1.07E-23,4.11E-02,0.072,0.44,648.9787,0.63,-0.006012
1,1,6970.1575,8.74E-25,1.07E-02,0.0911,0.371,661.5489,0.63,-0.01266
1,1,6970.2651,4.77E-24,2.20E-02,0.0788,0.362,383.8425,0.69,-0.007924
1,1,6970.2717,2.03E-29,2.83E+00,0.0938,0.412,3927.8031,0.69,-0.00244
1,1,6970.3011,1.59E-27,1.87E-02,0.0465,0.265,2433.7991,0.44,-0.02612
1,1,6970.3298,6.90E-28,9.22E-05,0.0667,0.315,1477.2972,0.55,-0.02406
1,1,6970.3615,6.60E-25,9.38E-04,0.0963,0.384,142.2785,0.71,-0.002664
1,1,6970.3864,9.01E-28,1.10E-02,0.0951,0.412,2005.9166,0.69,-0.01716
1,1,6970.5409,4.98E-24,3.36E-02,0.073,0.39,503.9681,0.67,-0.008039
1,1,6970.5707,1.47E-27,3.05E-03,0.0845,0.412,1908.0163,0.69,-0.004424
1,1,6970.6873,1.03E-27,1.33E-01,0.08,0.333,2595.8127,0.57,-0.00902
1,1,6970.7463,1.41E-29,7.47E+00,0.0498,0.352,4332.7742,0.61,-0.01474
1,1,6970.7926,4.91E-28,3.64E-03,0.0692,0.281,2321.905,0.47,-0.01392
1,1,6970.8071,2.06E-25,2.57E-02,0.0748,0.26,1216.2311,0.55,-0.008016
1,1,6970.8518,2.24E-29,1.09E+00,0.0366,0.315,4068.7241,0.55,-0.011805
1,1,6970.9065,1.54E-25,8.39E-01,0.0418,0.265,2275.3719,0.44,-0.02578
1,1,6970.9505,1.67E-28,2.37E-04,0.0632,0.281,1998.9948,0.47,-0.018756
1,1,6971.043,5.01E-28,4.29E-01,0.0642,0.221,3360.5989,0.37,-0.03346
1,1,6971.0724,5.91E-27,7.93E-01,0.0395,0.235,2739.4277,0.4,-0.01626
1,1,6971.1061,1.09E-28,4.80E-05,0.0492,0.265,1774.7503,0.44,-0.014268
1,1,6971.1146,6.90E-26,9.13E-01,0.0232,0.25,2248.0632,0.41,-0.02996
1,1,6971.1331,7.12E-29,2.61E+00,0.0943,0.434,3827.3927,0.71,-0.00418
1,1,6971.1958,2.15E-24,4.87E-02,0.0671,0.352,816.6942,0.61,-0.005964
1,1,6971.2423,7.72E-27,4.46E-01,0.0303,0.298,2705.1392,0.51,-0.014284
1,1,6971.2431,1.06E-29,2.36E+00,0.0893,0.391,4065.132,0.67,-0.00732
1,1,6971.3038,1.16E-21,6.72E-01,0.078,0.465,224.8384,0.69,-0.005019
1,1,6971.3074,1.85E-28,5.33E-01,0.035,0.281,3323.2689,0.47,-0.02572
1,1,6971.3156,1.32E-29,4.19E-02,0.0474,0.281,3323.2689,0.47,-0.014068
1,1,6971.3322,1.22E-22,2.53E-01,0.0969,0.45,446.5106,0.67,-0.01222
1,1,6971.33836,1.53E-24,1.41E-01,0.0797,0.333,1131.7755,0.57,-0.02078
1,1,6971.4139,5.11E-29,1.22E-02,0.0302,0.235,3084.8347,0.4,-0.015068
1,1,6971.4644,5.66E-27,4.82E-04,0.085,0.352,1059.6466,0.61,-0.01442
1,1,6971.526,2.33E-29,1.19E+01,0.0872,0.391,4195.9711,0.67,-0.0078
1,1,6971.5783,1.46E-23,2.23E-02,0.0769,0.412,382.5169,0.69,-0.007996
1,1,6971.59145,3.92E-22,6.72E-01,0.0838,0.48,222.0528,0.69,-0.003519
1,1,6971.6045,2.17E-23,1.10E+01,0.0303,0.281,1525.135,0.47,-0.02668
1,1,6971.6423,4.83E-29,7.80E+00,0.0717,0.352,4033.6148,0.61,-0.01032
1,1,6971.7338,2.40E-25,1.25E+00,0.087,0.412,2004.8154,0.69,-0.00992
1,1,6971.7657,4.12E-25,1.44E-03,0.0873,0.391,326.6255,0.67,-0.003556
1,1,6971.77895,1.21E-24,2.06E-03,0.0804,0.371,447.2523,0.63,-0.004768
1,1,6971.80289,2.03E-23,1.46E+00,0.0519,0.33,1080.3853,0.55,-0.0244
1,1,6971.8104,1.37E-29,2.43E-01,0.0542,0.208,3758.3956,0.35,-0.01616
1,1,6971.8435,1.45E-28,7.36E-04,0.0275,0.315,2225.4688,0.55,-0.01696
1,1,6971.9594,1.80E-27,2.33E-01,0.0796,0.333,2595.8127,0.57,-0.0084
1,1,6971.9865,4.87E-29,7.41E-04,0.024,0.315,2225.4688,0.55,-0.0164
1,1,6972.0412,1.69E-29,3.33E+00,0.0618,0.315,4399.5423,0.55,-0.006632
1,1,6972.05417,6.57E-23,1.11E+01,0.0347,0.31,1524.8473,0.47,-0.020089
1,1,6972.0579,2.29E-28,8.93E+00,0.0846,0.352,3967.4885,0.61,-0.00784
1,1,6972.1341,9.09E-27,2.40E-04,0.0766,0.333,1122.7083,0.57,-0.008484
1,1,6972.2183,2.10E-25,9.20E-01,0.0236,0.183,2246.8839,0.41,-0.02746
1,1,6972.4101,8.38E-27,1.67E-01,0.086,0.371,2211.1905,0.63,-0.009736
1,1,6972.4262,1.08E-28,6.72E-01,0.0984,0.434,3392.7492,0.71,-0.01282
1,1,6972.5778,3.60E-29,3.36E+00,0.058,0.333,4224.5867,0.57,-0.014804
1,1,6972.739031,2.09E-23,1.14E+01,0.024,0.265,1557.8436,0.44,-0.02194
1,1,6972.7495,6.29E-23,1.14E+01,0.0251,0.27,1557.8471,0.44,-0.019959
1,1,6972.8102,1.72E-23,4.24E-01,0.0686,0.33,1059.8353,0.61,-0.02116
1,1,6972.84512,7.27E-23,1.84E+00,0.03,0.276,1114.5493,0.51,-0.016989
1,1,6972.9207,2.41E-23,1.83E+00,0.03,0.28,1114.5313,0.51,-0.019469
1,1,6972.9742,6.32E-29,1.95E+00,0.0987,0.434,3791.3721,0.71,-0.0048
1,1,6973.00898,5.26E-29,1.15E-03,0.092,0.391,2126.4077,0.67,-0.010235
1,1,6973.0396,5.77E-29,2.87E-03,0.0732,0.371,2399.1654,0.63,-0.01328
1,1,6973.1467,3.45E-24,1.33E-02,0.0678,0.34,704.214,0.61,-0.00302
1,1,6973.166,3.41E-28,1.88E-01,0.0713,0.333,2920.132,0.57,-0.00734
1,1,6973.302,8.28E-28,1.60E-02,0.0362,0.298,2254.284,0.51,-0.022412
1,1,6973.302487,2.43E-27,1.57E-02,0.0351,0.298,2254.2833,0.51,-0.018016
1,1,6973.3027,2.48E-27,1.60E-02,0.0362,0.298,2254.2833,0.51,-0.022368
1,1,6973.302724,2.48E-25,3.82E-02,0.0402,0.281,1524.8473,0.47,-0.02284
1,1,6973.30365,4.07E-24,3.48E-02,0.0875,0.461,842.3565,0.61,-0.01416
1,1,6973.372773,4.39E-28,2.11E-01,0.0769,0.315,3141.0457,0.55,-0.00706
1,1,6973.5185,3.35E-26,6.22E+00,0.0829,0.333,2670.7895,0.57,-0.00672
1,1,6973.6547,1.02E-29,5.06E-01,0.0561,0.333,4071.7337,0.57,-0.01562
1,1,6973.6656,7.77E-23,9.87E+00,0.0533,0.35,1446.1279,0.51,-0.0146
1,1,6973.7567,7.70E-28,1.21E-02,0.0924,0.412,2005.9166,0.69,-0.01166
1,1,6973.8611,3.90E-29,2.68E+00,0.0929,0.391,4049.5364,0.67,-0.00372
1,1,6973.890252,3.87E-28,2.73E-01,0.0281,0.265,3032.69,0.44,-0.02294
1,1,6973.8927,1.16E-27,2.73E-01,0.0285,0.265,3032.6897,0.44,-0.02318
1,1,6973.9664,1.91E-28,3.36E-01,0.0507,0.221,3269.5386,0.37,-0.03046
1,1,6973.9985,3.89E-28,1.40E-02,0.0421,0.265,2437.5011,0.44,-0.019564
1,1,6974.053,4.07E-25,4.30E-01,0.0373,0.225,1695.0677,0.47,-0.02632
1,1,6974.1147,5.76E-27,9.71E-03,0.0919,0.434,1772.4134,0.71,0.001184
1,1,6974.2722,4.67E-29,9.05E-03,0.042,0.352,2905.433,0.61,-0.014648
1,1,6974.274,1.56E-29,9.06E-03,0.0397,0.352,2905.4313,0.61,-0.014372
1,1,6974.3745,2.34E-27,3.23E-01,0.0393,0.298,2904.428,0.51,-0.01792
1,1,6974.4425,5.13E-28,8.61E-03,0.0346,0.235,2551.4821,0.4,-0.02216
1,1,6974.5022,3.17E-24,4.69E-01,0.0557,0.3,1477.2972,0.55,-0.01594
1,1,6974.6172,9.33E-23,8.73E+00,0.072,0.4,1360.235,0.55,-0.005689
1,1,6974.6641,1.50E-27,6.16E-01,0.0383,0.298,2903.1454,0.51,-0.01886
1,1,6974.6646,3.17E-23,1.16E+01,0.0642,0.41,1437.9678,0.51,-0.02098
1,1,6974.7389,3.83E-24,6.42E-02,0.0613,0.335,1006.1157,0.57,-0.003208
1,1,6974.8098,2.09E-27,1.68E-01,0.0656,0.352,2724.167,0.61,-0.01244
1,1,6974.8398,1.28E-26,1.71E-03,0.061,0.315,1477.2972,0.55,-0.013644
1,1,6974.9417,8.57E-29,1.29E-02,0.043,0.25,2748.0679,0.41,0
1,1,6975.0086,5.76E-29,2.49E-01,0.0739,0.298,3387.4,0.51,-0.01422
1,1,6975.017,1.82E-29,1.93E+00,0.099,0.456,3750.4645,0.72,-0.007
1,1,6975.0279,1.15E-29,2.26E-01,0.0331,0.195,4017.9062,0.34,-0.01536
1,1,6975.0376,5.40E-23,1.29E+00,0.05,0.347,1079.0792,0.55,-0.011709
1,1,6975.0469,1.81E-28,9.08E-03,0.0292,0.235,2550.8816,0.4,-0.02006
1,1,6975.2977,2.58E-27,1.76E-01,0.0595,0.333,2490.3539,0.57,-0.002792
1,1,6975.319,1.75E-29,5.07E-01,0.043,0.25,3831.1055,0.41,0
1,1,6975.3192,5.24E-29,1.52E+00,0.043,0.25,3831.1055,0.41,0
1,1,6975.3439,1.09E-26,1.16E+00,0.0385,0.235,2918.2437,0.4,-0.02446
1,1,6975.4241,2.02E-23,2.93E-01,0.091,0.47,661.5489,0.63,-0.012369
1,1,6975.4723,9.80E-28,6.66E-02,0.0431,0.315,2512.3753,0.55,-0.01726
1,1,6975.603,1.53E-27,5.16E-01,0.0545,0.315,2841.4303,0.55,-0.02236
1,1,6975.6148,4.13E-28,1.79E-04,0.0611,0.298,1718.7185,0.51,-0.02694
1,1,6975.6591,3.59E-26,1.39E+00,0.0811,0.352,2318.5399,0.61,-0.01694
1,1,6975.6726,2.03E-29,8.99E-03,0.0425,0.333,3101.1234,0.57,-0.013236
1,1,6975.7134,5.47E-28,3.67E-01,0.0601,0.315,2983.3228,0.55,-0.02524
1,1,6975.8134,2.13E-27,4.75E-02,0.0855,0.412,2129.6185,0.69,-0.01842
1,1,6975.8459,5.40E-29,2.68E-01,0.0689,0.281,3659.9032,0.47,-0.01364
1,1,6975.9131,4.61E-29,1.78E+00,0.0626,0.352,3739.5191,0.61,-0.01808
1,1,6975.9433,1.17E-29,1.13E+00,0.0896,0.391,4153.9379,0.67,-0.01186
1,1,6975.9576,4.97E-28,2.67E-01,0.0628,0.315,3141.0457,0.55,-0.01816
1,1,6976.1995,5.86E-29,1.14E+00,0.0442,0.265,3940.5183,0.44,-0.02008
1,1,6976.2125,6.67E-29,9.79E+00,0.0392,0.315,4068.9315,0.55,-0.02102
1,1,6976.2251,4.25E-29,6.93E+00,0.0761,0.371,4290.7571,0.63,-0.00896
1,1,6976.2857,2.50E-28,6.02E-02,0.0696,0.352,2724.0413,0.61,-0.02108
1,1,6976.3215,2.18E-28,1.70E-03,0.0566,0.265,2105.8666,0.44,-0.001508
1,1,6976.32934,8.71E-25,2.22E-03,0.0724,0.462,488.1077,0.69,-0.01338
1,1,6976.4998,5.15E-29,5.79E+00,0.1015,0.504,3657.0534,0.74,-0.00424
1,1,6976.5524,5.76E-27,2.12E+00,0.0215,0.281,2915.8933,0.47,-0.015924
1,1,6976.6079,7.21E-28,7.45E-01,0.0345,0.265,3144.5681,0.44,-0.00834
1,1,6976.6489,3.36E-27,1.35E-01,0.0621,0.371,2552.8572,0.63,-0.0073
1,1,6976.6842,1.80E-28,8.80E+00,0.0417,0.315,4068.7041,0.55,-0.01878
1,1,6976.7333,3.00E-25,2.57E-03,0.0729,0.355,586.4792,0.61,-0.006436
1,1,6976.7811,1.86E-29,6.64E+00,0.0892,0.391,4195.9711,0.67,-0.01242
1,1,6976.955,7.16E-25,6.53E-04,0.094,0.465,224.8384,0.69,-0.000124
1,1,6976.9916,1.71E-26,2.09E+00,0.0215,0.281,2915.8738,0.47,-0.016008
1,1,6976.9922,1.27E-29,2.21E-02,0.0395,0.235,3266.5128,0.4,-0.02766
1,1,6977.04518,1.32E-24,4.98E-03,0.0882,0.415,610.3411,0.67,-0.01366
1,1,6977.1017,2.88E-29,9.18E-02,0.0321,0.25,3391.1276,0.41,-0.007404
1,1,6977.1363,9.26E-27,1.20E+00,0.0745,0.333,2595.8127,0.57,-0.00376
1,1,6977.2063,1.59E-27,1.48E-02,0.0428,0.281,2142.5967,0.47,-0.02024
1,1,6977.2411,1.07E-29,8.38E-04,0.0389,0.265,2613.1038,0.44,-0.01906
1,1,6977.362501,2.64E-29,1.76E-01,0.0173,0.265,3512.4038,0.44,-0.010244
1,1,6977.362502,7.93E-29,1.76E-01,0.0173,0.265,3512.4038,0.44,-0.010216
1,1,6977.4586,5.39E-26,2.84E-03,0.042,0.352,1216.1944,0.61,-0.014648
1,1,6977.4633,1.80E-26,2.84E-03,0.0397,0.352,1216.1897,0.61,-0.014372
1,1,6977.4934,9.65E-28,8.93E-01,0.0401,0.281,3314.855,0.47,-0.01464
1,1,6977.58841,2.83E-23,4.10E-02,0.0822,0.395,447.2523,0.63,-0.012069
1,1,6977.5989,4.26E-26,4.48E-01,0.099,0.412,1922.9004,0.69,-0.01004
1,1,6977.645556,2.69E-29,4.62E-02,0.0178,0.281,3216.1926,0.47,-0.007672
1,1,6977.64556,8.07E-29,4.62E-02,0.0178,0.281,3216.1926,0.47,-0.0077
1,1,6977.6896,1.23E-27,1.45E-02,0.0356,0.265,2433.7991,0.44,-0.016136
1,1,6977.6991,1.34E-28,1.72E+00,0.0619,0.352,3738.6091,0.61,-0.01568
1,1,6977.7123,1.18E-27,1.43E-01,0.0642,0.371,2552.8797,0.63,-0.01198
1,1,6977.7571,1.06E-26,1.44E-01,0.0957,0.434,1907.4502,0.71,-0.01732
1,1,6977.7803,1.46E-24,6.40E-01,0.0512,0.3,1474.9803,0.55,-0.010544
1,1,6977.8196,3.43E-24,5.80E-01,0.056,0.365,1255.9115,0.57,-0.01242
1,1,6977.87337,2.51E-24,1.49E-03,0.0972,0.47,136.7617,0.71,-0.000788
1,1,6977.894,1.35E-24,5.84E-01,0.0531,0.31,1718.7185,0.51,-0.008636
1,1,6977.9906,1.52E-28,1.04E+00,0.0944,0.412,3482.0646,0.69,-0.00954
1,1,6978.0432,6.29E-29,1.38E-01,0.0228,0.265,3266.7638,0.44,-0.02256
1,1,6978.0441,1.89E-28,1.38E-01,0.0231,0.265,3266.763,0.44,-0.0236
1,1,6978.045,6.47E-29,7.12E-05,0.0362,0.265,1962.5062,0.44,-0.02362
1,1,6978.1239,5.72E-28,4.46E-01,0.0633,0.235,3101.4398,0.4,-0.02346
1,1,6978.1313,3.67E-27,1.15E-02,0.0427,0.281,2144.0458,0.47,-0.01822
1,1,6978.3102,8.63E-27,1.25E-02,0.0159,0.25,1806.6701,0.41,-0.018356
1,1,6978.3942,6.81E-29,5.74E-03,0.0638,0.265,2613.1038,0.44,-0.0194
1,1,6978.44784,3.88E-25,6.90E-04,0.0866,0.456,136.1639,0.72,-0.005704
1,1,6978.4593,2.00E-25,1.90E+00,0.0634,0.352,2309.7301,0.61,-0.00652
1,1,6978.4856,2.63E-26,1.26E-02,0.0134,0.25,1806.6694,0.41,-0.01916
1,1,6978.49814,1.17E-24,5.61E-01,0.0262,0.235,1774.7503,0.44,-0.02396
1,1,6978.6117,1.10E-22,7.05E+00,0.079,0.4,1282.9188,0.55,-0.005009
1,1,6978.61231,3.93E-25,5.62E-01,0.0257,0.265,1774.6153,0.44,-0.02416
1,1,6978.6294,1.36E-23,7.66E-01,0.054,0.333,1255.1666,0.57,-0.01216
1,1,6978.7806,1.71E-29,3.71E+00,0.0772,0.391,4244.305,0.67,-0.01152
1,1,6978.8052,2.49E-28,8.30E-03,0.0506,0.265,2437.5011,0.44,-0.02968
1,1,6978.8088,8.81E-29,2.81E-01,0.0287,0.25,3391.1276,0.41,-0.009672
1,1,6979.0853,4.36E-27,6.18E-02,0.0784,0.352,2392.5924,0.61,-0.006092
1,1,6979.1623,1.53E-26,5.51E-03,0.0416,0.333,1411.6418,0.57,-0.016996
1,1,6979.1665,1.70E-27,8.29E-01,0.0508,0.221,3244.5993,0.37,-0.01166
1,1,6979.18794,2.65E-26,2.15E-01,0.0353,0.281,2321.905,0.47,-0.017548
1,1,6979.1932,4.56E-26,5.49E-03,0.0425,0.3,1411.6113,0.57,-0.013236
1,1,6979.2824,8.83E-27,2.15E-01,0.035,0.281,2321.8117,0.47,-0.017204
1,1,6979.2997,1.45E-24,5.01E-01,0.0415,0.275,1690.6636,0.47,-0.010989
1,1,6979.4455,7.21E-29,8.10E+00,0.1016,0.504,3657.0534,0.74,-0.00842
1,1,6979.4602,1.18E-25,3.64E-01,0.0473,0.298,1875.4613,0.51,-0.01866
1,1,6979.5934,1.79E-27,1.67E-02,0.0371,0.281,2142.5967,0.47,-0.014592
1,1,6979.6044,9.11E-29,7.75E-01,0.0563,0.265,3770.878,0.44,-0.01142
1,1,6979.6222,1.71E-25,7.44E-01,0.0535,0.281,1985.7842,0.47,-0.006728
1,1,6979.6225,4.25E-29,3.91E-01,0.0092,0.183,3647.4594,0.33,-0.02546
1,1,6979.63822,1.37E-25,1.05E-03,0.0894,0.412,488.1342,0.69,-0.02012
