1	1	7182.1164	7.30E-40	2.54E-01	0.047	0.315	8747.1748	0.49	0
1	1	7182.123603	2.99E-40	2.16E+00	0.0896	0.412	9033.0215	0.73	0
1	1	7182.1262	1.16E-40	3.51E-02	0.0771	0.315	8492.6914	0.49	-0.01
1	1	7182.1338	1.49E-40	4.37E-02	0.0075	0.123	8898.5449	0.41	0
1	1	7182.142742	1.57E-36	3.66E+00	0.0902	0.391	7564.6724	0.73	0
1	1	7182.150751	4.74E-36	2.08E-03	0.0813	0.371	5874.7466	0.64	0
1	1	7182.150825	2.55E-26	2.35E-02	0.0791	0.298	1616.4531	0.45	-0.01
1	1	7182.1524	3.07E-34	7.63E-03	0.046	0.315	5339.6089	0.37	-0.02
1	1	7182.15573	1.37E-23	1.82E-02	0.0894	0.412	382.5169	0.69	-0.01
1	1	7182.156077	1.15E-36	8.03E+00	0.0875	0.391	7563.9458	0.58	-0.01
1	1	7182.1573	5.42E-36	1.84E-02	0.022	0.221	6474.7173	0.36	0
1	1	7182.158947	7.76E-27	4.85E-02	0.0489	0.265	2275.3728	0.39	-0.01
1	1	7182.1621	2.17E-38	7.64E-01	0.0208	0.195	8413.2471	0.41	0
1	1	7182.1633	1.43E-40	1.06E-01	0.0176	0.25	8990.416	0.36	0
1	1	7182.17513	6.12E-33	1.98E-02	0.0773	0.315	4717.1045	0.49	-0.01
1	1	7182.186998	7.65E-35	1.54E-02	0.0919	0.412	5453.5703	0.73	0
1	1	7182.1926	1.95E-34	6.73E-04	0.0148	0.195	5069.9551	0.41	0
1	1	7182.1948	1.66E-39	1.39E-02	0.0362	0.25	8038.0923	0.37	0
1	1	7182.1974	3.80E-38	5.35E-02	0.0132	0.25	7460.2339	0.37	0
1	1	7182.1974	1.14E-37	5.35E-02	0.0132	0.25	7460.2339	0.37	0
1	1	7182.20911	1.54E-21	1.43E+00	0.107	0.375	42.3717	0.7	-0.01
1	1	7182.2144	3.24E-39	3.59E-01	0.0884	0.352	8463.3076	0.82	0
1	1	7182.2161	6.50E-35	6.74E-04	0.0208	0.195	5069.9341	0.41	0
1	1	7182.2267	1.50E-35	1.01E-01	0.0706	0.298	6309.3096	0.45	0
1	1	7182.2394	8.67E-39	4.68E-01	0.0075	0.172	8285.8643	0.41	0
1	1	7182.2425	7.22E-38	9.86E-02	0.0621	0.352	7358.6455	0.32	-0.01
1	1	7182.2778	7.04E-36	4.45E-02	0.0305	0.221	6362.6938	0.36	0
1	1	7182.287	4.76E-40	1.33E-03	0.0075	0.161	7696.4683	0.41	0
1	1	7182.28718	3.36E-39	5.76E-01	0.0523	0.315	8375.6738	0.34	-0.01
1	1	7182.2946	1.01E-40	9.07E-04	0.0075	0.131	8181.6172	0.41	0
1	1	7182.329915	9.40E-38	2.66E-01	0.1043	0.456	7377.9771	0.76	-0.01
1	1	7182.3419	1.38E-37	1.13E+00	0.0075	0.172	7906.7354	0.41	0
1	1	7182.342149	1.27E-27	1.02E-04	0.0262	0.298	1114.5322	0.45	-0.01
1	1	7182.3426	3.01E-36	1.21E-04	0.0316	0.25	5534.0093	0.37	0
1	1	7182.3456	7.91E-40	1.19E-01	0.0477	0.298	8614.0801	0.41	0
1	1	7182.3459	7.00E-38	9.27E-01	0.0171	0.298	8114.2095	0.41	0
1	1	7182.348	3.41E-40	6.75E-02	0.0155	0.183	8768.7695	0.41	0
1	1	7182.3501	9.88E-40	6.36E-01	0.0241	0.208	8987.5488	0.38	0
1	1	7182.3501	3.29E-40	6.36E-01	0.0241	0.208	8987.5479	0.38	0
1	1	7182.3537	1.64E-40	4.88E-04	0.0187	0.208	7869.043	0.38	0
1	1	7182.3559	2.25E-38	8.92E-01	0.0176	0.298	8114.2095	0.41	0
1	1	7182.3695	3.04E-36	9.56E-02	0.0166	0.114	7026.7163	0.41	0
1	1	7182.3791	1.14E-33	1.50E-02	0.0086	0.281	5061.9346	0.39	0
1	1	7182.382	7.15E-38	5.97E-01	0.0394	0.25	7840.9355	0.36	0
1	1	7182.391571	1.22E-34	4.33E-02	0.0662	0.25	5965.4751	0.46	-0.01
1	1	7182.3951	1.21E-35	4.94E-03	0.0744	0.333	5712.835	0.62	-0.01
1	1	7182.3963	4.27E-38	2.56E-02	0.0292	0.195	7349.0874	0.41	0
1	1	7182.398108	2.76E-29	9.93E-01	0.0911	0.371	3713.0825	0.77	0
1	1	7182.4102	2.71E-39	7.48E-02	0.0075	0.141	8168.5039	0.41	0
1	1	7182.4174	2.13E-33	6.55E-01	0.0075	0.161	5812.1353	0.41	0
1	1	7182.4241	5.58E-40	1.41E-02	0.0338	0.25	8037.8613	0.37	0
1	1	7182.425	1.90E-40	1.96E-01	0.0155	0.107	9174.1191	0.41	0
1	1	7182.42821	4.20E-30	5.91E-02	0.0558	0.25	3654.2151	0.46	-0.02
1	1	7182.4407	1.16E-32	1.61E+00	0.0201	0.221	5817.2319	0.36	0
1	1	7182.445636	2.07E-36	3.10E+00	0.0709	0.434	7473.0615	0.61	-0.01
1	1	7182.4461	3.45E-39	1.38E-02	0.0166	0.114	8031.1821	0.41	0
1	1	7182.45123	1.57E-24	3.98E-02	0.0816	0.315	1079.0796	0.49	-0.01
1	1	7182.4516	4.99E-40	9.89E-02	0.0541	0.221	8732.4453	0.36	-0.01
1	1	7182.454415	1.22E-31	1.34E-02	0.0648	0.333	4224.5864	0.31	-0.01
1	1	7182.4547	3.86E-33	1.61E+00	0.02	0.221	5817.2153	0.36	0
1	1	7182.4564	1.94E-39	4.49E-02	0.0984	0.315	7963.5068	0.49	-0.01
1	1	7182.4597	4.50E-35	9.98E-01	0.0075	0.141	6937.3862	0.41	0
1	1	7182.467054	1.23E-39	3.85E-03	0.057	0.298	7778.0005	0.16	-0.02
1	1	7182.4686	1.20E-37	1.26E-02	0.0075	0.172	6990.165	0.41	0
1	1	7182.4762	3.73E-40	5.80E-02	0.0336	0.265	8653.8105	0.37	0
1	1	7182.478823	9.28E-35	2.65E-01	0.0741	0.352	6063.3838	0.49	-0.02
1	1	7182.480991	7.76E-28	2.15E-05	0.0756	0.352	816.6942	0.75	0
1	1	7182.497161	6.17E-40	7.64E-03	0.0769	0.298	8081.6685	0.45	-0.01
1	1	7182.4994	4.57E-37	7.54E-02	0.0431	0.315	7193.4404	0.45	0
1	1	7182.5024	6.39E-35	2.86E-02	0.0656	0.265	6013.5132	0.39	0
1	1	7182.505081	3.03E-28	7.44E-03	0.0248	0.221	2631.2688	0.38	-0.01
1	1	7182.5093	2.24E-38	1.21E-01	0.0439	0.25	7751.3496	0.36	0
1	1	7182.5106	2.52E-36	2.45E-03	0.0822	0.371	5841.2041	0.77	0
1	1	7182.5171	1.89E-34	1.91E-01	0.023	0.221	6238.1982	0.38	0
1	1	7182.52061	2.68E-27	1.64E-01	0.0301	0.298	2705.1396	-0.2	-0.01
1	1	7182.52338	1.03E-26	7.61E-01	0.0101	0.221	2631.2837	0.38	-0.01
1	1	7182.52922	3.23E-25	2.80E+00	0.091	0.412	1922.9011	0.73	0
1	1	7182.530786	5.78E-31	2.77E-02	0.0231	0.235	3922.3308	0.36	-0.02
1	1	7182.530852	1.73E-30	2.77E-02	0.0231	0.235	3922.3308	0.36	-0.02
1	1	7182.5312	1.24E-34	1.66E-01	0.0408	0.281	6013.4756	0.39	0
1	1	7182.5317	9.46E-30	9.63E-02	0.038	0.265	3587.7666	0.39	0
1	1	7182.558395	2.94E-37	1.24E-01	0.0372	0.195	7503.0728	0.2	-0.01
1	1	7182.5737	4.26E-39	4.47E-02	0.0656	0.315	8027.0342	0.22	-0.02
1	1	7182.5745	1.10E-36	8.58E-02	0.0336	0.265	7091.8052	0.37	0
1	1	7182.5774	1.12E-39	9.05E-02	0.0289	0.315	8241.8242	0.45	0
1	1	7182.581	4.09E-32	4.65E+00	0.0449	0.281	5505.7783	0.39	0
1	1	7182.5881	7.42E-38	3.66E-03	0.0116	0.183	6846.2104	0.41	0
1	1	7182.5964	1.48E-39	5.92E-01	0.0075	0.172	8934.8906	0.41	0
1	1	7182.60344	8.42E-38	4.44E-02	0.0861	0.412	7299.4609	0.71	-0.01
1	1	7182.611003	4.58E-32	1.91E-01	0.0652	0.281	5034.3872	0.41	-0.01
1	1	7182.6262	3.12E-40	1.62E-01	0.023	0.221	8916.6357	0.36	0
1	1	7182.6303	1.27E-39	2.79E-04	0.0075	0.141	7399.1846	0.41	0
1	1	7182.6327	1.29E-38	1.36E-02	0.0075	0.123	7757.3276	0.41	0
1	1	7182.633965	2.05E-39	1.87E-02	0.0857	0.412	7660.3203	0.61	0
1	1	7182.643739	1.27E-36	5.82E-03	0.0851	0.315	6411.8755	0.49	-0.01
